index,cap,line,content
5453,110,61,mar eterno em que mergulhei para arrancar de lá a verdade. Os
5454,110,62,gregos faziam-na sair de um poço. Que concepção mesquinha! Um
5455,110,63,"poço! Mas é por isso mesmo que nunca atinaram com ela. Gregos,"
5456,110,64,"subgregos, antigregos, toda a longa série dos homens tem-se"
5457,110,65,"debruçado sobre o poço, para ver sair a verdade, que não está lá."
5458,110,66,Gastaram cordas e caçambas; alguns mais afoitos desceram ao fundo
5459,110,67,e trouxeram um sapo. Eu fui diretamente ao mar. Venha para o
5460,110,68,Humanitismo.
5461,110,69,
5462,111,0,CAPÍTULO CX / 31
5463,111,1,"Uma semana depois, Lobo Neves foi nomeado presidente de"
5464,111,2,"província. Agarrei-me à esperança da recusa, se o decreto viesse"
5465,111,3,"outra vez datado de 13; trouxe, porém, a data de 31, e esta simplestransposição de algarismos eliminou deles a substância diabólica. Que"
5466,111,4,profundas que são as molas da vida!
5467,111,5,
5468,112,0,CAPÍTULO CXI / O MURO
5469,112,1,"Não sendo meu costume dissimular ou esconder nada, contarei nesta"
5470,112,2,página o caso do muro. Eles estavam prestes a embarcar. Entrando
5471,112,3,"em casa de D. Plácida, vi um papelinho dobrado sobre a mesa; era"
5472,112,4,"um bilhete de Virgília; dizia que me esperava à noite, na chácara,"
5473,112,5,sem falta. E concluía: “O muro é baixo do lado do beco”.
5474,112,6,
5475,112,7,Fiz um gesto de desagrado. A carta pareceu-me descomunalmente
5476,112,8,"audaciosa, mal pensada e até ridícula. Não era só convidar o"
5477,112,9,"escândalo, era convidá-lo de parceria com a risota. Imaginei-me a"
5478,112,10,"saltar o muro, embora baixo e do lado do beco; e, quando ia a galgá-lo,"
5479,112,11,"via-me agarrado por um pedestre de polícia, que me levava ao"
5480,112,12,corpo da guarda. O muro é baixo! E que tinha que fosse baixo?
5481,112,13,Naturalmente Virgília não soube o que fez; era possível que já
5482,112,14,"estivesse arrependida. Olhei para o papel, um pedaço de papel"
5483,112,15,"amarrotado, mas inflexível. Tive comichões de o rasgar, em trinta mil"
5484,112,16,"pedaços, e atirá-los ao vento, como o último despojo da minha"
5485,112,17,"aventura; mas recuei a tempo; o amor-próprio, o vexame da fuga, a"
5486,112,18,idéia do medo... Não havia remédio senão ir.
5487,112,19,
5488,112,20,— Diga-lhe que vou.
5489,112,21,
5490,112,22,— Aonde? perguntou D. Plácida.
5491,112,23,
5492,112,24,— Onde ela disse que me espera.
5493,112,25,
5494,112,26,— Não me disse nada.
5495,112,27,
5496,112,28,— Neste papel.
5497,112,29,
5498,112,30,"D. Plácida arregalou os olhos: — Mas esse papel, achei-o hoje de"
5499,112,31,"manhã, nesta sua gaveta, e pensei que..."
5500,112,32,
5501,112,33,"Tive uma sensação esquisita. Reli o papel, mirei-o, remirei-o; era, em"
5502,112,34,"verdade, um antigo bilhete de Virgília, recebido no começo dos"
5503,112,35,"nossos amores, uma certa entrevista na chácara, que me levou"
5504,112,36,"efetivamente a saltar o muro, um muro baixo e discreto. Guardei o"
5505,112,37,papel e... Tive uma sensação esquisita.
5506,112,38,
5507,113,0,CAPÍTULO CXII / A OPINIÃO
5508,113,1,Mas estava escrito que esse dia devia ser o dos lances dúbios. Poucas
5509,113,2,"horas depois, encontrei Lobo Neves, na Rua do Ouvidor, falamos da"
5510,113,3,presidência e da política. Ele aproveitou o primeiro conhecido que nos
5511,113,4,"passou à ilharga, e deixou-me, depois de muitos cumprimentos."
5512,113,5,"Lembra-me que estava retraído, mas de um retraimento que"
5513,113,6,"forcejava por dissimular. Pareceu-me então (e peço perdão à crítica,se este meu juízo for temerário!), pareceu-me que ele tinha medo —"
5514,113,7,"não medo de mim, nem de si, nem do código, nem da consciência;"
5515,113,8,"tinha medo da opinião. Supus que esse tribunal anônimo e invisível,"
5516,113,9,"em que cada membro acusa e julga, era o limite posto à vontade do"
5517,113,10,"Lobo Neves. Talvez já não amasse a mulher; e, assim, pode ser que"
5518,113,11,o coração fosse estranho à indulgência dos seus últimos atos. Cuido
5519,113,12,(e de novo insto pela boa vontade da crítica!) cuido que ele estaria
5520,113,13,"pronto a separar-se da mulher, como o leitor se terá separado de"
5521,113,14,"muitas relações pessoais; mas a opinião, essa opinião que lhe"
5522,113,15,"arrastaria a vida por todas as ruas, que abriria minucioso inquérito"
5523,113,16,"acerca do caso, que coligiria uma a uma todas as circunstâncias,"
5524,113,17,"antecedências, induções, provas, que as relataria na palestra das"
5525,113,18,"chácaras desocupadas, essa terrível opinião, tão curiosa das alcovas,"
5526,113,19,obstou à dispersão da família. Ao mesmo tempo tornou impossível o
5527,113,20,"desforço, que seria a divulgação. Ele não podia mostrar-se ressentido"
5528,113,21,"comigo, sem igualmente buscar a separação conjugal; teve então de"
5529,113,22,"simular a mesma ignorância de outrora, e, por dedução, iguais"
5530,113,23,sentimentos.
5531,113,24,
5532,113,25,"Que lhe custasse creio; naqueles dias, principalmente, vi-o de modo"
5533,113,26,que devia custar-lhe muito. Mas o tempo (e é outro ponto em que eu
5534,113,27,"espero a indulgência dos homens pensadores!), o tempo caleja a"
5535,113,28,"sensibilidade, e oblitera a memória das coisas; era de supor que os"
5536,113,29,"anos lhe despontassem os espinhos, que a distância dos fatos"
5537,113,30,"apagasse os respectivos contornos, que uma sombra de dúvida"
5538,113,31,"retrospectiva cobrisse a nudez da realidade; enfim, que a opinião se"
5539,113,32,"ocupasse um pouco com outras aventuras. O filho, crescendo,"
5540,113,33,buscaria satisfazer as ambições do pai; seria o herdeiro de todos os
5541,113,34,"seus afetos. Isso, e a atividade externa, e o prestígio público, e a"
5542,113,35,"velhice depois, a doença, o declínio, a morte, um responso, uma"
5543,113,36,"notícia biográfica, e estava fechado o livro da vida, sem nenhuma"
5544,113,37,página de sangue.
5545,113,38,
5546,114,0,CAPÍTULO CXIII / A SOLDA
5547,114,1,"A conclusão, se há alguma no capítulo anterior, é que a opinião é"
5548,114,2,uma boa solda das instituições domésticas. Não é impossível que eu
5549,114,3,"desenvolva este pensamento, antes de acabar o livro; mas também"
5550,114,4,"não é impossível que o deixe como está. De um ou de outro modo, é"
5551,114,5,"uma boa solda a opinião, e tanto na ordem doméstica, como na"
5552,114,6,política. Alguns metafísicos biliosos têm chegado ao extremo de a
5553,114,7,darem como simples produto da gente chocha ou medíocre; mas é
5554,114,8,"evidente que, ainda quando um conceito tão extremado não"
5555,114,9,"trouxesse em si mesmo a resposta, bastava considerar os efeitos"
5556,114,10,"salutares da opinião, para concluir que ela é a obra superfina da flor"
5557,114,11,"dos homens, a saber, do maior número."
5558,114,12,
5559,115,0,CAPÍTULO CXIV / FIM DE UM DIÁLOGO
5560,115,1,"— Sim, é amanhã. Você vai a bordo?"
5561,115,2,
5562,115,3,— Está doida? É impossível.
5563,115,4,"— Então, adeus!"
5564,115,5,
5565,115,6,— Adeus!
5566,115,7,
5567,115,8,— Não se esqueça de D. Plácida. Vá vê-la algumas vezes. Coitada!
5568,115,9,"Foi ontem despedir-se de nós; chorou muito, disse que eu não a veria"
5569,115,10,"mais... É uma boa criatura, não é?"
5570,115,11,
5571,115,12,— Certamente.
5572,115,13,
5573,115,14,"— Se tivermos de escrever, ela receberá as cartas. Agora até daqui"
5574,115,15,a...
5575,115,16,
5576,115,17,— Talvez dois anos?
5577,115,18,
5578,115,19,— Qual! ele diz que é só até fazer as eleições.
5579,115,20,
5580,115,21,— Sim? então até breve. Olhe que estão olhando para nós.
5581,115,22,
5582,115,23,— Quem?
5583,115,24,
5584,115,25,— Ali no sofá. Separemo-nos.
5585,115,26,
5586,115,27,— Custa-me muito.
5587,115,28,
5588,115,29,"— Mas é preciso; adeus, Virgília!"
5589,115,30,
5590,115,31,— Até breve. Adeus!
5591,115,32,
5592,116,0,CAPÍTULO CXV / O ALMOÇO
5593,116,1,Não a vi partir; mas à hora marcada senti alguma coisa que não era
5594,116,2,"dor nem prazer, uma coisa mista, alívio e saudade, tudo misturado,"
5595,116,3,em iguais doses. Não se irrite o leitor com esta confissão. Eu bem sei
5596,116,4,"que, para titilar-lhe os nervos da fantasia, devia padecer um grande"
5597,116,5,"desespero, derramar algumas lágrimas, e não almoçar. Seria"
5598,116,6,romanesco; mas não seria biográfico. A realidade pura é que eu
5599,116,7,"almocei, como nos demais dias, acudindo ao coração com as"
5600,116,8,"lembranças da minha aventura, e ao estômago com os acepipes de"
5601,116,9,M. Proudhon...
5602,116,10,
5603,116,11,"...Velhos do meu tempo, acaso vos lembrais desse mestre cozinheiro"
5604,116,12,"do Hotel Pharoux, um sujeito que, segundo dizia o dono da casa,"
5605,116,13,"havia servido nos famosos Véry e Véfour, de Paris, e mais nos"
5606,116,14,palácios do Conde Molé e do Duque de la Rochefoucauld? Era insigne.
5607,116,15,"Entrou no Rio de Janeiro com a polca... A polca, M. Proudhon, o Tivoli,"
5608,116,16,"o baile dos estrangeiros, o Cassino, eis algumas das melhores"
5609,116,17,recordações daquele tempo; mas sobretudo os acepipes do mestre
5610,116,18,eram deliciosos.
5611,116,19,
5612,116,20,"Eram, e naquela manhã parece que o diabo do homem adivinhara a"
5613,116,21,nossa catástrofe. Jamais o engenho e a arte lhe foram tão propícios.Que requinte de temperos! que tenrura de carnes! que rebuscado de
5614,116,22,"formas! Comia-se com a boca, com os olhos, com o nariz. Não"
5615,116,23,guardei a conta desse dia; sei que foi cara. Ai dor! era-me preciso
5616,116,24,"enterrar magnificamente os meus amores. Eles lá iam, mar em fora,"
5617,116,25,"no espaço e no tempo, e eu ficava-me ali numa ponta de mesa, com"
5618,116,26,"os meus quarenta e tantos anos, tão vadios e tão vazios; ficava-me"
5619,116,27,"para os não ver nunca mais, porque ela poderia tornar e tornou, mas"
5620,116,28,o eflúvio da manhã quem é que o pediu ao crepúsculo da tarde?
5621,116,29,
5622,117,0,CAPÍTULO CXVI / FILOSOFIA DAS FOLHAS VELHAS
5623,117,1,Fiquei tão triste com o fim do último capítulo que estava capaz de
5624,117,2,"não escrever este, descansar um pouco, purgar o espírito da"
5625,117,3,"melancolia que o empacha, e continuar depois. Mas não, não quero"
5626,117,4,perder tempo.
5627,117,5,
5628,117,6,A partida de Virgília deu-me uma amostra da viuvez. Nos primeiros
5629,117,7,"dias meti-me em casa, a fisgar moscas, como Domiciano, se não"
5630,117,8,"mente o Suetônio, mas a fisgá-las de um modo particular: com os"
5631,117,9,"olhos. Fisgava-as uma a uma, no fundo de uma sala grande, estirado"
5632,117,10,"na rede, com um livro aberto entre as mãos. Era tudo: saudades,"
5633,117,11,"ambições, um pouco de tédio, e muito devaneio solto. Meu tio cônego"
5634,117,12,"morreu nesse intervalo; item, dois primos. Não me dei por abalado:"
5635,117,13,"levei-os ao cemitério, como quem leva dinheiro a um banco. Que"
5636,117,14,"digo? como quem leva cartas ao correio: selei as cartas, meti-as na"
5637,117,15,"caixinha, e deixei ao carteiro o cuidado de as entregar em mão"
5638,117,16,própria. Foi também por esse tempo que nasceu minha sobrinha
5639,117,17,"Venância, filha do Cotrim. Morriam uns, nasciam outros: eu"
5640,117,18,continuava às moscas.
5641,117,19,
5642,117,20,"Outras vezes agitava-me. Ia às gavetas, entornava as cartas antigas,"
5643,117,21,"dos amigos, dos parentes, das namoradas, (até as de Marcela), e"
5644,117,22,"abria-as todas, lia-as uma a uma, e recompunha o pretérito... Leitor"
5645,117,23,"ignaro, se não guardas as cartas da juventude, não conhecerás um"
5646,117,24,"dia a filosofia das folhas velhas, não gostarás o prazer de ver-te, ao"
5647,117,25,"longe, na penumbra, com um chapéu de três bicos, botas de sete"
5648,117,26,"léguas e longas barbas assírias, a bailar ao som de uma gaita"
5649,117,27,anacreôntica. Guarda as tuas cartas da juventude!
5650,117,28,
5651,117,29,"Ou, se te não apraz o chapéu de três bicos, empregarei a locução de"
5652,117,30,"um velho marujo, familiar da casa de Cotrim; direi que, se guardares"
5653,117,31,"as cartas da juventude, acharás ocasião de “cantar uma saudade.”"
5654,117,32,"Parece que os nossos marujos dão este nome às cantigas de terra,"
5655,117,33,"entoadas no alto mar. Como expressão poética, é o que se pode"
5656,117,34,exigir mais triste.
5657,117,35,
5658,118,0,CAPÍTULO CXVII / O HUMANITISMO
5659,118,1,"Duas forças, porém, além de uma terceira, compeliam-me a tornar à"
5660,118,2,vida agitada do costume: Sabina e Quincas Borba. Minha irmã
5661,118,3,encaminhou a candidatura conjugal de Nhã-loló de um modo
5662,118,4,"verdadeiramente impetuoso. Quando dei por mim estava com a moçaquase nos braços. Quanto ao Quincas Borba, expôs-me enfim o"
5663,118,5,"Humanitismo, sistema de filosofia destinado a arruinar todos os"
5664,118,6,demais sistemas.
5665,118,7,
5666,118,8,"— Humanitas, dizia ele, o princípio das coisas, não é outro senão o"
5667,118,9,mesmo homem repartido por todos os homens. Conta três fases
5668,118,10,"Humanitas: a estática, anterior a toda a criação; a expansiva,"
5669,118,11,"começo das coisas; a dispersiva, aparecimento do homem; e contará"
5670,118,12,"mais uma, a contrativa, absorção do homem e das coisas. A"
5671,118,13,"expansão, iniciando o universo, sugeriu a Humanitas o desejo de o"
5672,118,14,"gozar, e daí a dispersão, que não é mais do que a multiplicação"
5673,118,15,personificada da substância original.
5674,118,16,
5675,118,17,"Como me não aparecesse assaz clara esta exposição, Quincas Borba"
5676,118,18,"desenvolveu-a de um modo profundo, fazendo notar as grandes"
5677,118,19,"linhas do sistema. Explicou-me que, por um lado, o Humanitismo"
5678,118,20,"ligava-se ao Bramanismo, a saber, na distribuição dos homens pelas"
5679,118,21,diferentes partes do corpo de Humanitas; mas aquilo que na religião
5680,118,22,"indiana tinha apenas uma estreita significação teológica e política, era"
5681,118,23,"no Humanitismo a grande lei do valor pessoal. Assim, descender do"
5682,118,24,"peito ou dos rins de Humanitas, isto é, ser um forte, não era o"
5683,118,25,mesmo que descender dos cabelos ou da ponta do nariz. Daí a
5684,118,26,necessidade de cultivar e temperar o músculo. Hércules não foi senão
5685,118,27,um símbolo antecipado do Humanitismo. Neste ponto Quincas Borba
5686,118,28,"ponderou que o paganismo poderia ter chegado à verdade, se se não"
5687,118,29,houvesse amesquinhado com a parte galante dos seus mitos. Nada
5688,118,30,disso acontecerá com o Humanitismo. Nesta igreja nova não há
5689,118,31,"aventuras fáceis, nem quedas, nem tristezas, nem alegrias pueris. O"
5690,118,32,"amor, por exemplo, é um sacerdócio, a reprodução um ritual. Como a"
5691,118,33,"vida é o maior benefício do universo, e não há mendigo que não"
5692,118,34,prefira a miséria à morte (o que é um delicioso influxo de
5693,118,35,"Humanitas), segue-se que a transmissão da vida, longe de ser uma"
5694,118,36,"ocasião de galanteio, é a hora suprema da missa espiritual."
5695,118,37,"Porquanto, verdadeiramente há só uma desgraça: é não nascer."
5696,118,38,
5697,118,39,"— Imagina, por exemplo, que eu não tinha nascido, continuou o"
5698,118,40,Quincas Borba; é positivo que não teria agora o prazer de conversar
5699,118,41,"contigo, comer esta batata, ir ao teatro, e para tudo dizer numa só"
